00087,01,11,13,30,0000,0000,16747
00038,01,11,13,30,0000,0000,16698
00054,01,11,13,30,0000,0000,16714
00029,01,11,13,31,0000,0000,16945
00093,01,11,13,31,0000,0000,17009
00063,01,11,13,32,0000,0000,17235
00091,01,11,13,32,0000,0000,17263
00085,01,11,13,32,0000,0000,17257
00063,01,11,13,32,0000,0000,17235
00086,01,11,13,33,0000,0000,17514
00012,01,11,13,41,0000,0000,21024
00059,01,11,13,45,0000,0000,22095
00029,01,11,15,30,0000,0000,16691
00093,01,11,15,30,0000,0000,16755
00055,01,11,15,30,0000,0000,16717
00063,01,11,15,31,0000,0000,16981
00087,01,11,15,31,0000,0000,17005
00086,01,11,15,32,0000,0000,17260
00085,01,11,15,37,0000,0000,18539
00059,01,11,15,37,0000,0000,18513
00091,01,11,15,41,0000,0000,21105
00038,01,11,15,54,0000,0000,25916
00012,01,11,16,07,0000,0000,06179
00085,01,11,19,11,0000,0000,08815
00091,01,11,19,12,0000,0000,09077
00086,01,11,19,14,0000,0000,09584
00029,01,11,19,25,0000,0000,13879
00063,01,11,19,28,0000,0000,14681
00059,01,11,19,31,0000,0000,16981
00093,01,11,19,45,0000,0000,22135
00012,01,11,19,47,0000,0000,22566
00087,01,11,20,30,0000,0000,16760
00038,01,11,20,30,0000,0000,16711
00054,01,12,09,58,0000,0000,27200
00038,01,12,09,59,0000,0000,27440
00038,01,12,13,55,0000,0000,26426
00087,01,12,13,55,0000,0000,26475
00063,01,14,08,05,0000,0000,06472
00059,01,14,08,06,0000,0000,06724
00086,01,14,08,06,0000,0000,06751
00085,01,14,08,08,0000,0000,07262
00091,01,14,08,09,0000,0000,07524
00093,01,14,08,14,0000,0000,10342
00093,01,14,08,58,0000,0000,27750
00038,01,14,09,54,0000,0000,26672
00087,01,14,09,55,0000,0000,26977
00054,01,14,10,00,0000,0000,05191
00012,01,14,11,54,0000,0000,26654
00063,01,14,13,31,0000,0000,17747
00091,01,14,13,32,0000,0000,18031
00087,01,14,13,32,0000,0000,18027
00085,01,14,13,33,0000,0000,18281
00038,01,14,13,33,0000,0000,18234
00054,01,14,13,33,0000,0000,18250
00086,01,14,13,34,0000,0000,18538
00059,01,14,13,35,0000,0000,18767
00012,01,14,13,37,0000,0000,19232
00063,01,14,15,32,0000,0000,18005
00086,01,14,15,32,0000,0000,18028
00029,01,14,15,32,0000,0000,17971
00059,01,14,15,33,0000,0000,18257
00085,01,14,15,34,0000,0000,18539
00091,01,14,15,40,0000,0000,21617
00038,01,14,15,57,0000,0000,27452
00012,01,14,15,59,0000,0000,27938
00087,01,14,16,01,0000,0000,05486
00029,01,14,19,00,0000,0000,05175
00059,01,14,19,01,0000,0000,05461
00063,01,14,19,06,0000,0000,06745
00091,01,14,19,11,0000,0000,09589
00085,01,14,19,12,0000,0000,09839
00086,01,14,19,17,0000,0000,11120
00093,01,14,19,21,0000,0000,13687
00012,01,14,19,22,0000,0000,13862
00087,01,14,20,30,0000,0000,17528
00038,01,14,20,30,0000,0000,17479
00063,01,15,08,00,0000,0000,05448
00086,01,15,08,03,0000,0000,06239
00093,01,15,08,04,0000,0000,06502
00029,01,15,08,04,0000,0000,06438
00085,01,15,08,05,0000,0000,06750
00001,01,15,08,07,0000,0000,07178
00059,01,15,08,08,0000,0000,07492
00038,01,15,09,54,0000,0000,26928
00054,01,15,10,03,0000,0000,06215
00029,01,15,13,29,0000,0000,15921
00038,01,15,13,31,0000,0000,17978
00054,01,15,13,32,0000,0000,18250
00059,01,15,13,32,0000,0000,18255
00085,01,15,13,32,0000,0000,18281
00086,01,15,13,32,0000,0000,18282
00063,01,15,13,32,0000,0000,18259
00001,01,15,13,32,0000,0000,18197
00029,01,15,15,29,0000,0000,15923
00063,01,15,15,29,0000,0000,15957
00093,01,15,15,30,0000,0000,17779
00001,01,15,15,33,0000,0000,18455
00086,01,15,15,34,0000,0000,18796
00085,01,15,15,36,0000,0000,19307
00059,01,15,15,39,0000,0000,20049
00038,01,15,15,56,0000,0000,27452
00012,01,15,15,59,0000,0000,28194
00029,01,15,19,08,0000,0000,07479
00063,01,15,19,10,0000,0000,09561
00001,01,15,19,18,0000,0000,11547
00059,01,15,19,19,0000,0000,11861
00085,01,15,19,21,0000,0000,13935
00012,01,15,19,24,0000,0000,14630
00086,01,15,19,25,0000,0000,14960
00093,01,15,19,27,0000,0000,15479
00063,01,16,08,00,0000,0000,05704
00086,01,16,08,01,0000,0000,05983
00012,01,16,08,07,0000,0000,07445
00085,01,16,08,07,0000,0000,07518
00059,01,16,08,09,0000,0000,08004
00093,01,16,08,09,0000,0000,08038
00029,01,16,08,09,0000,0000,07974
00001,01,16,08,11,0000,0000,09994
00038,01,16,08,59,0000,0000,28463
